subject,comp,eog_corr,eog_zscore,iclabel_label,iclabel_proba
32,9,0.01635919332012126,0.01635919332012126,brain,0.8599687814712524
32,10,0.07945141679272547,0.07945141679272547,other,0.3389904499053955
32,11,0.0662309725171146,0.0662309725171146,brain,0.3279377818107605
32,12,0.013489665216291144,0.013489665216291144,other,0.8549326658248901
33,0,0.4505542251113387,0.4505542251113387,brain,0.7865331172943115
33,1,0.4845259485358054,0.4845259485358054,brain,0.9426913857460022
33,2,0.020056969419339637,0.020056969419339637,other,0.5843585133552551
33,3,0.44030810396604264,0.44030810396604264,eye blink,0.8899570107460022
33,4,0.04225816853352438,0.04225816853352438,brain,0.5729575157165527
33,5,0.29443998967137236,0.29443998967137236,brain,0.5534929633140564
33,6,0.04764261295947539,0.04764261295947539,brain,0.9168717861175537
33,7,0.46795933621848973,0.46795933621848973,line noise,0.4418405294418335
33,8,0.5058726257797909,0.5058726257797909,brain,0.9101693630218506
33,9,0.011496467689582316,0.011496467689582316,other,0.6724697947502136
33,10,0.37014526945967774,0.37014526945967774,brain,0.710295557975769
33,11,0.19513631962064248,0.19513631962064248,other,0.529573917388916
33,12,0.06849234316535184,0.06849234316535184,brain,0.4231683611869812
34,0,0.7262220650987198,0.7262220650987198,other,0.4657739996910095
34,1,0.06324243213254532,0.06324243213254532,brain,0.9404306411743164
34,2,0.5319806231486045,0.5319806231486045,brain,0.7694548964500427
34,3,0.014916783206452826,0.014916783206452826,line noise,0.8110013008117676
34,4,0.025077526087163262,0.025077526087163262,line noise,0.599533200263977
34,5,0.3579619213356091,0.3579619213356091,brain,0.6716939806938171
34,6,0.43366586682546127,0.43366586682546127,brain,0.9579043388366699
34,7,0.05463836648735309,0.05463836648735309,brain,0.7984513640403748
34,8,0.030965184117359747,0.030965184117359747,line noise,0.5244739055633545
34,9,0.07619295348362484,0.07619295348362484,brain,0.723172128200531
34,10,0.07782076130152032,0.07782076130152032,other,0.5230211615562439
34,11,0.13347741326225435,0.13347741326225435,other,0.47688668966293335
34,12,0.4680714370966066,0.4680714370966066,brain,0.9700137376785278
34,13,0.02528836941234389,0.02528836941234389,line noise,0.34291934967041016
35,0,0.18347986053614618,0.18347986053614618,other,0.635308027267456
35,1,0.5727676644649418,0.5727676644649418,brain,0.9735808968544006
35,2,0.1067049277420131,0.1067049277420131,other,0.6318948268890381
35,3,0.06438331511080624,0.06438331511080624,other,0.970944344997406
35,4,0.038153251890297495,0.038153251890297495,other,0.9220965504646301
35,5,0.3311368469389029,0.3311368469389029,brain,0.7478116750717163
35,6,0.42278554304736976,0.42278554304736976,brain,0.4717065393924713
35,7,0.026830967448641316,0.026830967448641316,brain,0.939541220664978
35,8,0.11854893903265235,0.11854893903265235,line noise,0.7408519983291626
35,9,0.003632540025834744,0.003632540025834744,line noise,0.8455036878585815
35,10,0.039651965379589496,0.039651965379589496,brain,0.6100296974182129
35,11,0.7006089596819446,0.7006089596819446,eye blink,0.8106712698936462
35,12,0.027612664033510828,0.027612664033510828,line noise,0.7953782677650452
35,13,0.06857295225158501,0.06857295225158501,other,0.7827759981155396
35,14,0.016219236258290866,0.016219236258290866,other,0.7851932048797607
36,0,0.5740536320812397,0.5740536320812397,other,0.7236415147781372
36,1,0.19778616318564798,0.19778616318564798,brain,0.7988677024841309
36,2,0.6525502630085619,0.6525502630085619,other,0.7465106248855591
36,3,0.08580014943361555,0.08580014943361555,brain,0.569442868232727
36,4,0.012611592139526045,0.012611592139526045,other,0.5482175350189209
36,5,0.2653033588443101,0.2653033588443101,eye blink,0.8712306618690491
36,6,0.03326725928854734,0.03326725928854734,brain,0.44145211577415466
36,7,0.17068648497968036,0.17068648497968036,other,0.7571768164634705
36,8,0.05362115664578346,0.05362115664578346,brain,0.772226870059967
36,9,0.13566347089789482,0.13566347089789482,other,0.5191197991371155
36,10,0.04518799069344298,0.04518799069344298,brain,0.4595165252685547
36,11,0.10236087344708383,0.10236087344708383,other,0.622432291507721
36,12,0.08546479218052008,0.08546479218052008,other,0.7902095317840576
37,0,0.12801203833049046,0.12801203833049046,line noise,0.5390160083770752
37,1,0.3268385558465462,0.3268385558465462,brain,0.5347834825515747
37,2,0.37126711132080753,0.37126711132080753,other,0.5625926852226257
37,3,0.4494829083302875,0.4494829083302875,brain,0.8477007150650024
37,4,0.7005002319218098,0.7005002319218098,other,0.4432927966117859
37,5,0.06768805202723246,0.06768805202723246,brain,0.594295859336853
37,6,0.057872860539724166,0.057872860539724166,line noise,0.9919672012329102
37,7,0.02813162255730085,0.02813162255730085,other,0.5150809288024902
37,8,0.38676492436729365,0.38676492436729365,brain,0.3907964825630188
37,9,0.49285792284721014,0.49285792284721014,muscle artifact,0.41630133986473083
37,10,0.2062608573713937,0.2062608573713937,brain,0.7693902254104614
37,11,0.4658796102315931,0.4658796102315931,other,0.476433664560318
37,12,0.10776393852880464,0.10776393852880464,eye blink,0.8233906030654907
38,0,0.011722544840462677,0.011722544840462677,other,0.526880145072937
38,1,0.7259943388330472,0.7259943388330472,brain,0.6683169603347778
38,2,0.40141866384597563,0.40141866384597563,other,0.5694894194602966
38,3,0.23075304738952554,0.23075304738952554,brain,0.8929126262664795
38,4,0.03697618968518764,0.03697618968518764,brain,0.6051989793777466
38,5,0.14357879534612197,0.14357879534612197,brain,0.5261473059654236
38,6,0.10156534261935769,0.10156534261935769,other,0.6985360980033875
38,7,0.6996309011421193,0.6996309011421193,brain,0.96158766746521
38,8,0.04974486831951709,0.04974486831951709,brain,0.906564474105835
38,9,0.25638940011911543,0.25638940011911543,brain,0.8953619003295898
38,10,0.0278345148763737,0.0278345148763737,brain,0.7219948768615723
38,11,0.05819541285385723,0.05819541285385723,brain,0.5601978302001953
38,12,0.03223989652395022,0.03223989652395022,brain,0.44919973611831665
38,13,0.09353439593586214,0.09353439593586214,eye blink,0.9247852563858032
